crash_id,degree_of_crash,degree_of_crash_-_detailed,reporting_year,year_of_crash,month_of_crash,day_of_week_of_crash,two-hour_intervals,street_of_crash,street_type,distance,direction,identifying_feature,identifying_feature_type,town,route_no.,school_zone_location,school_zone_active,type_of_location,latitude,longitude,lga,urbanisation,conurbation_1,alignment,primary_permanent_feature,primary_temporary_feature,primary_hazardous_feature,street_lighting,road_surface,surface_condition,weather,natural_lighting,signals_operation,other_traffic_control,speed_limit,road_classification_(admin),rum_-_code,rum_-_description,dca_-_code,dca_-_description,dca_supplement,first_impact_type,key_tu_type,other_tu_type,no._of_traffic_units_involved,no._killed,no._seriously_injured,no._moderately_injured,no._minor-other_injured,month_num,month_label,season,day_label,time_label,time_band,is_peak_commute,is_fatal,is_injury,is_casualty
1358085,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Saturday,22:00 - Midnight,WALFORD,ST,10,North,LEWIS,ST,WALLSEND,,No,Not a school zone,X-intersection,-32.908479,151.66885,Newcastle,Newcastle met. area,Syd-Newc-Woll Gtr conurbation,Straight,Steep grade,,,On,Sealed,Dry,Fine,Darkness,Nil,Give way sign,50 km/h,Local,71,Off rd left => obj,703,Left off cway into object,,Other angle,Light truck utility(from 2018),Light truck utility(from 2018),3,0,0,0,0,7,July,Winter,Saturday,22:00 - Midnight,Evening / night,False,False,False,False
1358096,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Sunday,00:01 - 01:59,BLACKBUTTS,RD,0,Right on the spot,NUMBER 30-32,HN,FRENCHS FOREST,,No,Not a school zone,2-way undivided,-33.741956,151.217151,Northern Beaches,Sydney metro. area,Syd-Newc-Woll Gtr conurbation,Curved,,,,On,Sealed,Dry,Fine,Darkness,Nil,No traffic controls,50 km/h,Local,85,Off rt/lft bnd=>obj,804,Off left bend into obj,Right,Vehicle - Object,4 wheel drive / SUV,,1,0,0,0,0,7,July,Winter,Sunday,00:01 - 01:59,Late night / early morning,False,False,False,False
1358102,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Sunday,20:00 - 21:59,NEW ENGLAND,HWY,0,Right on the spot,NUMBER 8,HN,SOUTH TAMWORTH,9.0,No,Not a school zone,2-way undivided,-31.110775,150.924221,Tamworth Regional,Country urban,Rest of NSW - Urban,Straight,,,,On,Sealed,Dry,Fine,Darkness,Nil,No traffic controls,60 km/h,State,71,Off rd left => obj,703,Left off cway into object,,Other angle,Light truck utility(from 2018),Large rigid,2,0,0,0,0,7,July,Winter,Sunday,20:00 - 21:59,Evening / night,False,False,False,False
1358107,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Friday,12:00 - 13:59,NORTH STEYNE,RD,100,East,BUNDEENA,RD,WOODBINE,,No,Not a school zone,2-way undivided,-34.049964,150.818751,Campbelltown,Sydney metro. area,Syd-Newc-Woll Gtr conurbation,Straight,Steep grade,,,Off,Sealed,Dry,Fine,Daylight,Nil,No traffic controls,50 km/h,Local,71,Off rd left => obj,703,Left off cway into object,,Other angle,4 wheel drive / SUV,Car (sedan/hatch),2,0,0,0,0,7,July,Winter,Friday,12:00 - 13:59,Midday / afternoon,False,False,False,False
1358127,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Wednesday,08:00 - 09:59,SAMPSON,CRES,0,Right on the spot,NUMBER 54,HN,BOMADERRY,,No,Not a school zone,2-way undivided,-34.846118,150.60618,Shoalhaven,Country urban,Rest of NSW - Urban,Straight,,,,Off,Sealed,Dry,Fine,Daylight,Nil,No traffic controls,50 km/h,Local,73,Off rd rght => obj,704,Right off cway into obj,,Vehicle - Object,4 wheel drive / SUV,,1,0,0,0,0,7,July,Winter,Wednesday,08:00 - 09:59,AM peak / school commute,True,False,False,False
1358131,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Wednesday,18:00 - 19:59,LANE COVE,RD,0,Right on the spot,COXS,RD,NORTH RYDE,162.0,Yes,No,T-junction,-33.79325,151.119837,Ryde,Sydney metro. area,Syd-Newc-Woll Gtr conurbation,Straight,,,,On,Sealed,Wet,Raining,Darkness,On,No traffic controls,70 km/h,State,21,Right through,202,Opp - Right-thru,,Other angle,Station wagon,4 wheel drive / SUV,2,0,0,0,0,7,July,Winter,Wednesday,18:00 - 19:59,PM peak / evening commute,True,False,False,False
1358148,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Monday,08:00 - 09:59,KOSCIUSZKO,RD,490,North,DAINERS GAP,OT,WILSONS VALLEY,286.0,No,Not a school zone,2-way undivided,-36.369546,148.474678,Snowy Monaro Regional,Country non-urban,Rest of NSW - Rural,Curved,,,,Nil,Sealed,Snow or ice,Snowing,Daylight,Nil,No traffic controls,100 km/h,State,33,Lane sideswipe,305,Same - Lane side swipe,,Other angle,Light truck utility(from 2018),4 wheel drive / SUV,2,0,0,0,0,7,July,Winter,Monday,08:00 - 09:59,AM peak / school commute,True,False,False,False
1358151,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Sunday,00:01 - 01:59,FIRST,ST,200,South,JOHN,ST,CARDIFF SOUTH,,No,Not a school zone,2-way undivided,-32.950741,151.66242,Lake Macquarie,Newcastle met. area,Syd-Newc-Woll Gtr conurbation,Straight,Steep grade,,,On,Sealed,Dry,Fine,Darkness,Nil,No traffic controls,50 km/h,Local,71,Off rd left => obj,703,Left off cway into object,,Other angle,4 wheel drive / SUV,4 wheel drive / SUV,2,0,0,0,0,7,July,Winter,Sunday,00:01 - 01:59,Late night / early morning,False,False,False,False
1358160,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Wednesday,18:00 - 19:59,CHURCH,ST,0,Right on the spot,GLADSTONE,ST,MUDGEE,,No,Not a school zone,Roundabout,-32.595063,149.587844,Mid-Western Regional,Country urban,Rest of NSW - Urban,Straight,,,,Nil,Sealed,Dry,Fine,Darkness,Nil,Give way sign,50 km/h,Local,10,Cross traffic,101,Adj - Cross traffic,,Right angle,Light truck utility(from 2018),4 wheel drive / SUV,2,0,0,0,0,7,July,Winter,Wednesday,18:00 - 19:59,PM peak / evening commute,True,False,False,False
1358166,Non-casualty (towaway),Non-casualty (towaway),2024,2024,February,Tuesday,20:00 - 21:59,DUNLOP,ST,118,East,PENNANT,PDE,EPPING,,No,Not a school zone,2-way undivided,-33.780082,151.062487,Parramatta,Sydney metro. area,Syd-Newc-Woll Gtr conurbation,Straight,Steep grade,,,On,Sealed,Dry,Fine,Darkness,Nil,No traffic controls,50 km/h,Local,75,Off end of road,709,Off end cway or T junct,,Vehicle - Object,4 wheel drive / SUV,,1,0,0,0,0,2,February,Summer,Tuesday,20:00 - 21:59,Evening / night,False,False,False,False
1358175,Non-casualty (towaway),Non-casualty (towaway),2024,2024,March,Monday,06:00 - 07:59,WESTERN,EXP,250,West,JAMES RUSE DRIVE,TO,ROSEHILL,6004.0,No,Not a school zone,Dual freeway,-33.826944,151.013028,Parramatta,Sydney metro. area,Syd-Newc-Woll Gtr conurbation,Curved,Other bridge,Previous crash,,Off,Sealed,Dry,Fine,Daylight,Nil,No traffic controls,90 km/h,State,30,Rear end,301,Same - Rear end,,Rear end,Car (sedan/hatch),Light truck utility(from 2018),2,0,0,0,0,3,March,Autumn,Monday,06:00 - 07:59,AM peak / school commute,True,False,False,False
1358179,Non-casualty (towaway),Non-casualty (towaway),2024,2024,June,Tuesday,04:00 - 05:59,MONARO,HWY,1000,South,RYRIE,ST,MICHELAGO,19.0,No,Not a school zone,2-way undivided,-35.712214,149.158695,Snowy Monaro Regional,Country non-urban,Rest of NSW - Rural,Straight,,,,Unknown / not stated,Sealed,Dry,Unknown,Darkness,Nil,No traffic controls,100 km/h,State,67,Struck animal,609,On path - Hit animal,,Vehicle - Animal,Semi-trailer,,1,0,0,0,0,6,June,Winter,Tuesday,04:00 - 05:59,Late night / early morning,False,False,False,False
1358180,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Sunday,06:00 - 07:59,UNION,RD,30,East,WORTH,ST,PENRITH,,No,Not a school zone,2-way undivided,-33.7534,150.690827,Penrith,Sydney metro. area,Syd-Newc-Woll Gtr conurbation,Straight,,,,Unknown / not stated,Sealed,Dry,Fine,Dawn,Nil,No traffic controls,50 km/h,Local,71,Off rd left => obj,703,Left off cway into object,,Other angle,4 wheel drive / SUV,Car (sedan/hatch),5,0,0,0,0,7,July,Winter,Sunday,06:00 - 07:59,AM peak / school commute,True,False,False,False
1358181,Non-casualty (towaway),Non-casualty (towaway),2024,2024,April,Monday,16:00 - 17:59,GEORGE,ST,0,Right on the spot,NUMBER 413,HN,WINDSOR,,No,Not a school zone,2-way undivided,-33.612994,150.812565,Hawkesbury,Country urban,Syd-Newc-Woll Gtr conurbation,Straight,Driveway/entrance,,,Unknown / not stated,Sealed,Dry,Fine,Daylight,Nil,No traffic controls,50 km/h,Local,47,Emerging from drive,406,Manov - Emerging from driveway,,Right angle,Car (sedan/hatch),Motorcycle,2,0,0,0,0,4,April,Autumn,Monday,16:00 - 17:59,PM peak / evening commute,True,False,False,False
1358183,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Monday,12:00 - 13:59,WESTERN,DSTR,15,North,BATHURST,ST,SYDNEY,165.0,No,Not a school zone,Divided road,-33.873868,151.202677,Sydney,Sydney metro. area,Syd-Newc-Woll Gtr conurbation,Straight,Underpass/tunnel,,,Unknown / not stated,Sealed,Wet,Fine,Daylight,Nil,No traffic controls,50 km/h,State,71,Off rd left => obj,703,Left off cway into object,,Vehicle - Object,4 wheel drive / SUV,,1,0,0,0,0,7,July,Winter,Monday,12:00 - 13:59,Midday / afternoon,False,False,False,False
1358184,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Sunday,06:00 - 07:59,GROVES,AVE,55,West,WINDSOR,RD,MULGRAVE,685.0,No,Not a school zone,Divided road,-33.62608,150.838134,Hawkesbury,Country urban,Syd-Newc-Woll Gtr conurbation,Straight,,,,Unknown / not stated,Sealed,Dry,Fine,Daylight,Nil,No traffic controls,60 km/h,State,71,Off rd left => obj,703,Left off cway into object,,Vehicle - Object,Car (sedan/hatch),,1,0,0,0,0,7,July,Winter,Sunday,06:00 - 07:59,AM peak / school commute,True,False,False,False
1358185,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Friday,22:00 - Midnight,MUNGABAREENA,RD,200,North,DOCTORS POINT,RD,EAST ALBURY,,No,Not a school zone,2-way undivided,-36.08974,146.949911,Albury,Country urban,Rest of NSW - Urban,Curved,,,,Unknown / not stated,Sealed,Wet,Raining,Darkness,Nil,No traffic controls,50 km/h,Local,85,Off rt/lft bnd=>obj,804,Off left bend into obj,Right,Vehicle - Object,Light truck utility(from 2018),,1,0,0,0,0,7,July,Winter,Friday,22:00 - Midnight,Evening / night,False,False,False,False
1358186,Non-casualty (towaway),Non-casualty (towaway),2024,2024,May,Sunday,10:00 - 11:59,TURPENTINE,RD,3000,East,BRAIDWOOD,RD,YERRIYONG,,No,Not a school zone,2-way undivided,-35.030934,150.482857,Shoalhaven,Country non-urban,Rest of NSW - Rural,Curved,,,,Unknown / not stated,Sealed,Dry,Fine,Daylight,Nil,No traffic controls,90 km/h,Local,85,Off rt/lft bnd=>obj,804,Off left bend into obj,Right,Vehicle - Object,4 wheel drive / SUV,,1,0,0,0,0,5,May,Autumn,Sunday,10:00 - 11:59,Midday / afternoon,False,False,False,False
1358191,Non-casualty (towaway),Non-casualty (towaway),2024,2024,April,Wednesday,10:00 - 11:59,MARKET,ST,50,West,PITT,ST,SYDNEY,,No,Not a school zone,1-way street,-33.870766,151.207683,Sydney,Sydney metro. area,Syd-Newc-Woll Gtr conurbation,Straight,,,,Off,Sealed,Dry,Fine,Daylight,Nil,No traffic controls,40 km/h,Local,63,Vehicle door,604,On path - Vehicle door,,Other angle,Car (sedan/hatch),Car (sedan/hatch),2,0,0,0,0,4,April,Autumn,Wednesday,10:00 - 11:59,Midday / afternoon,False,False,False,False
1358192,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Friday,06:00 - 07:59,ARGYLE,AVE,0,Right on the spot,NUMBER 27,HN,DUBBO,,No,Not a school zone,Divided road,-32.27823,148.629765,Dubbo Regional,Country urban,Rest of NSW - Urban,Straight,,,,Unknown / not stated,Sealed,Wet,Fog or mist,Daylight,Nil,No traffic controls,50 km/h,Local,71,Off rd left => obj,703,Left off cway into object,,Other angle,Passenger van,Car (sedan/hatch),3,0,0,0,0,7,July,Winter,Friday,06:00 - 07:59,AM peak / school commute,True,False,False,False
1358194,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Wednesday,12:00 - 13:59,PRINCES,HWY,0,Right on the spot,THIRD,AVE,UNANDERRA,1.0,No,Not a school zone,T-junction,-34.451067,150.848138,Wollongong,Wollongong met. area,Syd-Newc-Woll Gtr conurbation,Straight,,,,Unknown / not stated,Sealed,Dry,Fine,Daylight,Nil,Give way sign,60 km/h,Regional,13,Right near,104,Adj - Right-thru from right,,Right angle,Station wagon,Car (sedan/hatch),2,0,0,0,0,7,July,Winter,Wednesday,12:00 - 13:59,Midday / afternoon,False,False,False,False
1358195,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Tuesday,14:00 - 15:59,BAREENA,DR,0,Right on the spot,VISTA,AVE,BALGOWLAH HEIGHTS,,No,Not a school zone,Roundabout,-33.807629,151.262058,Northern Beaches,Sydney metro. area,Syd-Newc-Woll Gtr conurbation,Curved,Steep grade,,,Unknown / not stated,Sealed,Dry,Fine,Daylight,Nil,Give way sign,50 km/h,Local,10,Cross traffic,101,Adj - Cross traffic,,Right angle,Car (sedan/hatch),Car (sedan/hatch),2,0,0,0,0,7,July,Winter,Tuesday,14:00 - 15:59,Midday / afternoon,False,False,False,False
1358196,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Tuesday,18:00 - 19:59,BOTANY,RD,0,Right on the spot,MCEVOY,ST,ALEXANDRIA,170.0,No,Not a school zone,X-intersection,-33.901489,151.201136,Sydney,Sydney metro. area,Syd-Newc-Woll Gtr conurbation,Straight,,,,Unknown / not stated,Sealed,Dry,Fine,Darkness,On,No traffic controls,50 km/h,State,10,Cross traffic,101,Adj - Cross traffic,,Right angle,Car (sedan/hatch),Car (sedan/hatch),2,0,0,0,0,7,July,Winter,Tuesday,18:00 - 19:59,PM peak / evening commute,True,False,False,False
1358197,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Friday,20:00 - 21:59,MOROTAI,RD,0,Right on the spot,SANDAKAN,RD,REVESBY HEIGHTS,,No,Not a school zone,T-junction,-33.970767,151.020217,Canterbury-Bankstown,Sydney metro. area,Syd-Newc-Woll Gtr conurbation,Straight,,,,Unknown / not stated,Sealed,Dry,Fine,Darkness,Nil,No traffic controls,50 km/h,Local,81,Off left/rt bnd=>obj,707,Right turn,Left,Other angle,Car (sedan/hatch),Station wagon,2,0,0,0,0,7,July,Winter,Friday,20:00 - 21:59,Evening / night,False,False,False,False
1358199,Non-casualty (towaway),Non-casualty (towaway),2024,2024,August,Thursday,14:00 - 15:59,DEVON,ST,0,Right on the spot,NELSON,ST,WALLSEND,,No,Not a school zone,X-intersection,-32.899277,151.666626,Newcastle,Newcastle met. area,Syd-Newc-Woll Gtr conurbation,Straight,,,,Unknown / not stated,Sealed,Dry,Overcast,Daylight,Nil,Stop sign,50 km/h,Local,20,Head on,201,Opp - Head on,,Head-on,Car (sedan/hatch),Light truck utility(from 2018),2,0,0,0,0,8,August,Winter,Thursday,14:00 - 15:59,Midday / afternoon,False,False,False,False
1358200,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Sunday,18:00 - 19:59,MOORE,ST,10,East,WENTWORTH,RD,STRATHFIELD,,No,Not a school zone,T-junction,-33.869045,151.099066,Burwood,Sydney metro. area,Syd-Newc-Woll Gtr conurbation,Straight,,,,Unknown / not stated,Sealed,Dry,Fine,Darkness,Nil,No traffic controls,50 km/h,Local,81,Off left/rt bnd=>obj,707,Right turn,Left,Other angle,Car (sedan/hatch),Car (sedan/hatch),2,0,0,0,0,7,July,Winter,Sunday,18:00 - 19:59,PM peak / evening commute,True,False,False,False
1358203,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Tuesday,16:00 - 17:59,SUMMERLAND,WAY,35,South,CLIFDEN,RD,CLIFDEN,83.0,No,Not a school zone,2-way undivided,-29.53328,152.985737,Clarence Valley,Country non-urban,Rest of NSW - Rural,Straight,Steep grade,,,Nil,Sealed,Dry,Fine,Daylight,Nil,No traffic controls,100 km/h,State,71,Off rd left => obj,703,Left off cway into object,,Vehicle - Object,B-double (road train prior 98),,1,0,0,0,0,7,July,Winter,Tuesday,16:00 - 17:59,PM peak / evening commute,True,False,False,False
1358204,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Friday,16:00 - 17:59,CASTLEREAGH,RD,0,Right on the spot,CRANEBROOK,RD,CASTLEREAGH,630.0,No,Not a school zone,T-junction,-33.717416,150.695816,Penrith,Sydney metro. area,Syd-Newc-Woll Gtr conurbation,Straight,,,,Unknown / not stated,Sealed,Dry,Fine,Daylight,Nil,Stop sign,60 km/h,State,33,Lane sideswipe,305,Same - Lane side swipe,,Other angle,Car (sedan/hatch),4 wheel drive / SUV,2,0,0,0,0,7,July,Winter,Friday,16:00 - 17:59,PM peak / evening commute,True,False,False,False
1358205,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Sunday,22:00 - Midnight,CASTLEREAGH,ST,0,Right on the spot,LETHBRIDGE,ST,PENRITH,,No,Not a school zone,Roundabout,-33.75605,150.698648,Penrith,Sydney metro. area,Syd-Newc-Woll Gtr conurbation,Straight,,,,Unknown / not stated,Sealed,Dry,Fine,Darkness,Nil,Give way sign,50 km/h,Local,16,Left near,107,Adj - Left-thru from right,,Right angle,4 wheel drive / SUV,Car (sedan/hatch),2,0,0,0,0,7,July,Winter,Sunday,22:00 - Midnight,Evening / night,False,False,False,False
1358207,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Friday,16:00 - 17:59,PACIFIC,HWY,0,Right on the spot,WOOLGOOLGA,RD,COFFS HARBOUR,10.0,No,Not a school zone,X-intersection,-30.283806,153.126776,Coffs Harbour,Country urban,Rest of NSW - Urban,Straight,,,,Unknown / not stated,Sealed,Wet,Raining,Dusk,On,No traffic controls,60 km/h,State,30,Rear end,301,Same - Rear end,,Rear end,4 wheel drive / SUV,Car (sedan/hatch),2,0,0,0,0,7,July,Winter,Friday,16:00 - 17:59,PM peak / evening commute,True,False,False,False
1358209,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Wednesday,10:00 - 11:59,FERNLEIGH,RD,0,Right on the spot,MITCHELMORE,ST,MOUNT AUSTIN,,No,Not a school zone,X-intersection,-35.133351,147.361138,Wagga Wagga,Country urban,Rest of NSW - Urban,Straight,,,,Unknown / not stated,Sealed,Dry,Fine,Daylight,Nil,Give way sign,50 km/h,Local,10,Cross traffic,101,Adj - Cross traffic,,Right angle,Light truck utility(from 2018),Station wagon,2,0,0,0,0,7,July,Winter,Wednesday,10:00 - 11:59,Midday / afternoon,False,False,False,False
1358211,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Tuesday,22:00 - Midnight,IRRIGATION,WAY,200,West,PUNTORIERO,RD,WHITTON,80.0,No,Not a school zone,2-way undivided,-34.50606,146.204437,Leeton,Country non-urban,Rest of NSW - Rural,Straight,,,,Unknown / not stated,Sealed,Dry,Fine,Darkness,Nil,No traffic controls,100 km/h,State,67,Struck animal,609,On path - Hit animal,,Vehicle - Animal,Light truck utility(from 2018),,1,0,0,0,0,7,July,Winter,Tuesday,22:00 - Midnight,Evening / night,False,False,False,False
1358212,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Friday,18:00 - 19:59,BLACKTOWN,RD,0,Right on the spot,NUMBER 223A,HN,SEVEN HILLS,644.0,Yes,No,2-way undivided,-33.789967,150.91911,Blacktown,Sydney metro. area,Syd-Newc-Woll Gtr conurbation,Straight,Driveway/entrance,,,Unknown / not stated,Sealed,Dry,Fine,Dusk,Nil,No traffic controls,60 km/h,State,47,Emerging from drive,406,Manov - Emerging from driveway,,Right angle,Car (sedan/hatch),Car (sedan/hatch),2,0,0,0,0,7,July,Winter,Friday,18:00 - 19:59,PM peak / evening commute,True,False,False,False
1358213,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Thursday,08:00 - 09:59,CUMBERLAND,HWY,0,Right on the spot,POMONA,ST,PENNANT HILLS,13.0,No,Not a school zone,T-junction,-33.734935,151.076574,Hornsby,Sydney metro. area,Syd-Newc-Woll Gtr conurbation,Straight,,,,Unknown / not stated,Sealed,Dry,Fine,Daylight,Nil,No traffic controls,70 km/h,State,36,Right turn sideswipe,308,Same - Rgt turn side swipe,,Other angle,Car (sedan/hatch),Utility,2,0,0,0,0,7,July,Winter,Thursday,08:00 - 09:59,AM peak / school commute,True,False,False,False
1358214,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Wednesday,04:00 - 05:59,ANZAC,RD,0,Right on the spot,MOOREBANK,AVE,MOOREBANK,,No,Not a school zone,X-intersection,-33.943886,150.924279,Liverpool,Sydney metro. area,Syd-Newc-Woll Gtr conurbation,Straight,,,,Unknown / not stated,Sealed,Dry,Fine,Dawn,On,No traffic controls,60 km/h,Local,30,Rear end,301,Same - Rear end,,Rear end,4 wheel drive / SUV,Car (sedan/hatch),2,0,0,0,0,7,July,Winter,Wednesday,04:00 - 05:59,Late night / early morning,False,False,False,False
1358215,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Wednesday,16:00 - 17:59,PACIFIC,HWY,0,Right on the spot,NUMBER 759,HN,GORDON,10.0,No,Not a school zone,Divided road,-33.755385,151.152721,Ku-ring-gai,Sydney metro. area,Syd-Newc-Woll Gtr conurbation,Straight,,,,Unknown / not stated,Sealed,Dry,Fine,Daylight,Nil,No traffic controls,60 km/h,State,30,Rear end,301,Same - Rear end,,Rear end,Light truck utility(from 2018),4 wheel drive / SUV,2,0,0,0,0,7,July,Winter,Wednesday,16:00 - 17:59,PM peak / evening commute,True,False,False,False
1358216,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Saturday,16:00 - 17:59,CORONATION,PDE,0,Right on the spot,NUMBER 106,HN,CROYDON PARK,668.0,No,Not a school zone,2-way undivided,-33.893983,151.090419,Burwood,Sydney metro. area,Syd-Newc-Woll Gtr conurbation,Straight,,,,Unknown / not stated,Sealed,Dry,Fine,Daylight,Nil,No traffic controls,60 km/h,State,30,Rear end,301,Same - Rear end,,Rear end,Car (sedan/hatch),Car (sedan/hatch),3,0,0,0,0,7,July,Winter,Saturday,16:00 - 17:59,PM peak / evening commute,True,False,False,False
1358217,Non-casualty (towaway),Non-casualty (towaway),2024,2024,August,Friday,14:00 - 15:59,KURRAJONG,AVE,0,Right on the spot,NUMBER 47,HN,MOUNT DRUITT,,No,Not a school zone,2-way undivided,-33.765658,150.812572,Blacktown,Sydney metro. area,Syd-Newc-Woll Gtr conurbation,Straight,,,,Unknown / not stated,Sealed,Dry,Fine,Daylight,Nil,No traffic controls,50 km/h,Local,42,Leaving parking,401,Manov - Leaving parking,,Other angle,4 wheel drive / SUV,Car (sedan/hatch),4,0,0,0,0,8,August,Winter,Friday,14:00 - 15:59,Midday / afternoon,False,False,False,False
1358218,Non-casualty (towaway),Non-casualty (towaway),2024,2024,July,Monday,10:00 - 11:59,KENTIA,DR,0,Right on the spot,KULAROO,DR,FORSTER,,No,Not a school zone,T-junction,-32.198379,152.535297,Mid-Coast,Country urban,Rest of NSW - Urban,Curved,Steep grade,,,Unknown / not stated,Sealed,Dry,Fine,Daylight,Nil,No traffic controls,50 km/h,Local,21,Right through,202,Opp - Right-thru,,Other angle,Car (sedan/hatch),Station wagon,2,0,0,0,0,7,July,Winter,Monday,10:00 - 11:59,Midday / afternoon,False,False,False,False
